Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	750
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.73
Upper Discriminator:	1051
Lower Discriminator:	12
Calibration Coefficients:	-1.1578947368421026	1.0047846889952152
Calibration Channels:	0	0
Calibration Energies:	0.0	0.0
Elapsed Real Time:	1533.81
Elapsed Live Time:	1482.61
Start Time:	March 06, 2024, 10:04:16
End Time:	March 06, 2024, 10:29:45
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
504	505.2535885167464	1674
505	506.25837320574163	1581
506	507.2631578947368	1547
507	508.26794258373207	1477
508	509.27272727272725	1472
509	510.2775119617225	1406
510	511.28229665071774	1385
511	512.2870813397129	1396
512	513.2918660287081	1354
513	514.2966507177033	1296
514	515.3014354066985	1297
515	516.3062200956938	1275
516	517.311004784689	1229
517	518.3157894736842	1139
518	519.3205741626793	1190
519	520.3253588516747	1178
520	521.3301435406698	1115
521	522.334928229665	1167
522	523.3397129186602	1066
523	524.3444976076555	1121
524	525.3492822966507	1065
525	526.3540669856459	1043
526	527.3588516746411	964
527	528.3636363636364	955
528	529.3684210526316	981
529	530.3732057416267	933
530	531.3779904306219	918
531	532.3827751196172	915
532	533.3875598086124	866
533	534.3923444976076	898
534	535.3971291866028	865
535	536.4019138755981	843
536	537.4066985645933	808
537	538.4114832535885	819
538	539.4162679425837	809
539	540.421052631579	746
540	541.4258373205741	790
541	542.4306220095693	823
542	543.4354066985645	790
543	544.4401913875598	757
544	545.444976076555	751
545	546.4497607655502	716
546	547.4545454545454	712
547	548.4593301435407	740
548	549.4641148325359	724
549	550.4688995215311	650
550	551.4736842105262	665
551	552.4784688995215	709
552	553.4832535885167	638
553	554.4880382775119	684
554	555.4928229665071	672
555	556.4976076555024	630
556	557.5023923444976	634
557	558.5071770334928	662
558	559.511961722488	608
559	560.5167464114833	601
560	561.5215311004785	578
561	562.5263157894736	608
562	563.5311004784688	653
563	564.5358851674641	586
564	565.5406698564593	630
565	566.5454545454545	573
566	567.5502392344497	553
567	568.555023923445	577
568	569.5598086124402	577
569	570.5645933014354	572
570	571.5693779904306	566
571	572.5741626794259	555
572	573.578947368421	629
573	574.5837320574162	589
574	575.5885167464114	583
575	576.5933014354067	530
576	577.5980861244019	549
577	578.6028708133971	560
578	579.6076555023923	562
579	580.6124401913876	513
580	581.6172248803828	526
581	582.622009569378	525
582	583.6267942583731	516
583	584.6315789473684	598
584	585.6363636363636	525
585	586.6411483253588	574
586	587.645933014354	529
587	588.6507177033493	509
588	589.6555023923445	526
589	590.6602870813397	577
590	591.6650717703349	548
591	592.6698564593302	554
592	593.6746411483253	569
593	594.6794258373205	540
594	595.6842105263157	522
595	596.688995215311	522
596	597.6937799043062	572
597	598.6985645933014	505
598	599.7033492822966	554
599	600.7081339712919	580
600	601.7129186602871	511
601	602.7177033492823	514
602	603.7224880382774	528
603	604.7272727272727	536
604	605.7320574162679	519
605	606.7368421052631	538
606	607.7416267942583	578
607	608.7464114832536	512
608	609.7511961722488	531
609	610.755980861244	576
610	611.7607655502392	590
611	612.7655502392345	577
612	613.7703349282297	606
613	614.7751196172248	683
614	615.77990430622	651
615	616.7846889952153	712
616	617.7894736842105	713
617	618.7942583732057	698
618	619.7990430622009	724
619	620.8038277511962	771
620	621.8086124401914	864
621	622.8133971291866	896
622	623.8181818181818	856
623	624.8229665071771	978
624	625.8277511961722	1097
625	626.8325358851674	1107
626	627.8373205741626	1180
627	628.8421052631579	1332
628	629.8468899521531	1479
629	630.8516746411483	1424
630	631.8564593301435	1611
631	632.8612440191388	1853
632	633.866028708134	1873
633	634.8708133971292	2096
634	635.8755980861243	2222
635	636.8803827751196	2478
636	637.8851674641148	2674
637	638.88995215311	2824
638	639.8947368421052	3102
639	640.8995215311005	3359
640	641.9043062200957	3606
641	642.9090909090909	3854
642	643.9138755980861	4167
643	644.9186602870813	4502
644	645.9234449760766	4849
645	646.9282296650717	5220
646	647.9330143540669	5558
647	648.9377990430621	5949
648	649.9425837320574	6273
649	650.9473684210526	6850
650	651.9521531100478	7291
651	652.956937799043	7556
652	653.9617224880383	8082
653	654.9665071770335	8573
654	655.9712918660287	9155
655	656.9760765550238	9660
656	657.9808612440191	10017
657	658.9856459330143	10652
658	659.9904306220095	11493
659	660.9952153110047	12021
660	662.0	12480
661	663.0047846889952	13084
662	664.0095693779904	13347
663	665.0143540669856	13936
664	666.0191387559809	14520
665	667.023923444976	15096
666	668.0287081339712	15665
667	669.0334928229664	16243
668	670.0382775119617	16790
669	671.0430622009569	17112
670	672.0478468899521	17421
671	673.0526315789473	18108
672	674.0574162679426	18174
673	675.0622009569378	18941
674	676.066985645933	19121
675	677.0717703349281	19558
676	678.0765550239234	19983
677	679.0813397129186	20057
678	680.0861244019138	20142
679	681.090909090909	20808
680	682.0956937799043	20566
681	683.1004784688995	20715
682	684.1052631578947	20888
683	685.1100478468899	20954
684	686.1148325358852	20883
685	687.1196172248804	21084
686	688.1244019138755	20923
687	689.1291866028707	20479
688	690.133971291866	20597
689	691.1387559808612	20234
690	692.1435406698564	19973
691	693.1483253588516	19987
692	694.1531100478469	19504
693	695.1578947368421	18952
694	696.1626794258373	18830
695	697.1674641148325	18428
696	698.1722488038278	18167
697	699.1770334928229	17656
698	700.1818181818181	17420
699	701.1866028708133	16753
700	702.1913875598086	16389
701	703.1961722488038	15903
702	704.200956937799	15100
703	705.2057416267942	14633
704	706.2105263157895	14301
705	707.2153110047847	13657
706	708.2200956937799	13077
707	709.224880382775	12486
708	710.2296650717703	12041
709	711.2344497607655	11599
710	712.2392344497607	10875
711	713.2440191387559	10310
712	714.2488038277512	10002
713	715.2535885167464	9651
714	716.2583732057416	8991
715	717.2631578947368	8518
716	718.2679425837321	8217
717	719.2727272727273	7649
718	720.2775119617224	7266
719	721.2822966507176	6848
720	722.2870813397129	6463
721	723.2918660287081	5955
722	724.2966507177033	5627
723	725.3014354066985	5233
724	726.3062200956938	4945
725	727.311004784689	4679
726	728.3157894736842	4331
727	729.3205741626793	4046
728	730.3253588516747	3729
729	731.3301435406698	3409
730	732.334928229665	3126
731	733.3397129186602	2924
732	734.3444976076555	2725
733	735.3492822966507	2590
734	736.3540669856459	2387
735	737.3588516746411	2219
736	738.3636363636364	1943
737	739.3684210526316	1853
738	740.3732057416267	1656
739	741.3779904306219	1559
740	742.3827751196172	1402
741	743.3875598086124	1339
742	744.3923444976076	1253
743	745.3971291866028	1132
744	746.4019138755981	1041
745	747.4066985645933	891
746	748.4114832535885	784
747	749.4162679425837	781
748	750.421052631579	706
749	751.4258373205741	689
750	752.4306220095693	628
751	753.4354066985645	564
752	754.4401913875598	495
753	755.444976076555	483
754	756.4497607655502	421
755	757.4545454545454	396
756	758.4593301435407	355
757	759.4641148325359	351
758	760.4688995215311	277
759	761.4736842105262	256
760	762.4784688995215	245
761	763.4832535885167	219
762	764.4880382775119	222
763	765.4928229665071	214
764	766.4976076555024	162
765	767.5023923444976	167
766	768.5071770334928	150
767	769.511961722488	141
768	770.5167464114832	113
769	771.5215311004785	105
770	772.5263157894736	112
771	773.5311004784688	86
772	774.535885167464	91
773	775.5406698564593	84
774	776.5454545454545	74
775	777.5502392344497	61
776	778.5550239234449	65
777	779.5598086124402	74
778	780.5645933014354	57
779	781.5693779904306	64
780	782.5741626794257	71
781	783.578947368421	39
782	784.5837320574162	41
783	785.5885167464114	48
784	786.5933014354066	43
785	787.5980861244019	51
786	788.6028708133971	43
787	789.6076555023923	23
788	790.6124401913875	44
789	791.6172248803828	47
790	792.622009569378	49
791	793.6267942583731	38
792	794.6315789473683	28
793	795.6363636363636	32
794	796.6411483253588	40
795	797.645933014354	36
796	798.6507177033492	27
797	799.6555023923445	37
798	800.6602870813397	43
799	801.6650717703349	33
800	802.66985645933	27
801	803.6746411483253	25
802	804.6794258373205	34
803	805.6842105263157	31
804	806.6889952153109	23
805	807.6937799043062	36
806	808.6985645933014	31
807	809.7033492822966	33
808	810.7081339712918	28
809	811.7129186602871	26
810	812.7177033492823	22
811	813.7224880382774	30
812	814.7272727272726	35
813	815.7320574162679	39
814	816.7368421052631	38
815	817.7416267942583	31
816	818.7464114832535	34
817	819.7511961722488	37
818	820.755980861244	26
819	821.7607655502392	31
820	822.7655502392344	35
821	823.7703349282297	24
822	824.7751196172248	30
823	825.77990430622	28
824	826.7846889952152	34
825	827.7894736842105	27
826	828.7942583732057	33
827	829.7990430622009	25
828	830.8038277511961	25
829	831.8086124401914	29
830	832.8133971291866	29
831	833.8181818181818	29
832	834.822966507177	37
833	835.8277511961722	33
834	836.8325358851674	29
835	837.8373205741626	30
836	838.8421052631578	28
837	839.8468899521531	36
838	840.8516746411483	30
839	841.8564593301435	30
840	842.8612440191387	33
841	843.866028708134	37
842	844.8708133971292	37
843	845.8755980861243	31
844	846.8803827751195	29
845	847.8851674641148	26
846	848.88995215311	41
847	849.8947368421052	21
848	850.8995215311004	33
849	851.9043062200957	20
850	852.9090909090909	27
851	853.9138755980861	30
852	854.9186602870813	32
853	855.9234449760766	21
854	856.9282296650717	27
855	857.9330143540669	27
856	858.9377990430621	36
857	859.9425837320574	28
858	860.9473684210526	25
859	861.9521531100478	21
860	862.956937799043	38
861	863.9617224880383	32
862	864.9665071770335	34
863	865.9712918660287	35
864	866.9760765550238	28
865	867.9808612440191	28
866	868.9856459330143	23
867	869.9904306220095	30
868	870.9952153110047	26
869	872.0	27
870	873.0047846889952	27
871	874.0095693779904	31
872	875.0143540669856	20
873	876.0191387559809	28
874	877.023923444976	24
875	878.0287081339712	28
876	879.0334928229664	28
877	880.0382775119617	23
878	881.0430622009569	21
879	882.0478468899521	23
880	883.0526315789473	35
881	884.0574162679426	25
882	885.0622009569378	31
883	886.066985645933	25
884	887.0717703349281	12
885	888.0765550239234	18
886	889.0813397129186	20
887	890.0861244019138	41
888	891.090909090909	29
889	892.0956937799043	26
890	893.1004784688995	33
891	894.1052631578947	24
892	895.1100478468899	17
893	896.1148325358852	23
894	897.1196172248804	25
895	898.1244019138755	18
896	899.1291866028707	31
897	900.1339712918659	21
898	901.1387559808612	28
899	902.1435406698564	15
900	903.1483253588516	25
901	904.1531100478468	24
902	905.1578947368421	23
903	906.1626794258373	25
904	907.1674641148325	22
905	908.1722488038276	17
906	909.1770334928229	18
907	910.1818181818181	22
908	911.1866028708133	21
909	912.1913875598085	28
910	913.1961722488038	26
911	914.200956937799	13
912	915.2057416267942	23
913	916.2105263157894	21
914	917.2153110047847	24
915	918.2200956937799	17
916	919.224880382775	23
917	920.2296650717702	19
918	921.2344497607655	36
919	922.2392344497607	17
920	923.2440191387559	20
921	924.2488038277511	18
922	925.2535885167464	19
923	926.2583732057416	20
924	927.2631578947368	24
925	928.267942583732	16
926	929.2727272727273	18
927	930.2775119617224	26
928	931.2822966507176	25
929	932.2870813397128	16
930	933.2918660287081	15
931	934.2966507177033	18
932	935.3014354066985	19
933	936.3062200956937	21
934	937.311004784689	13
935	938.3157894736842	21
936	939.3205741626793	16
937	940.3253588516745	19
938	941.3301435406698	21
939	942.334928229665	14
940	943.3397129186602	19
941	944.3444976076554	20
942	945.3492822966507	16
943	946.3540669856459	14
944	947.3588516746411	15
945	948.3636363636363	29
946	949.3684210526316	18
947	950.3732057416267	15
948	951.3779904306219	24
949	952.3827751196171	21
950	953.3875598086124	13
951	954.3923444976076	19
952	955.3971291866028	21
953	956.401913875598	15
954	957.4066985645933	20
955	958.4114832535885	20
956	959.4162679425837	13
957	960.4210526315788	19
958	961.4258373205741	15
959	962.4306220095693	17
960	963.4354066985645	13
961	964.4401913875597	19
962	965.444976076555	26
963	966.4497607655502	16
964	967.4545454545454	11
965	968.4593301435406	7
966	969.4641148325359	14
967	970.4688995215311	18
968	971.4736842105262	17
969	972.4784688995214	13
970	973.4832535885167	8
971	974.4880382775119	9
972	975.4928229665071	15
973	976.4976076555023	11
974	977.5023923444976	19
975	978.5071770334928	11
976	979.511961722488	16
977	980.5167464114832	13
978	981.5215311004785	12
979	982.5263157894736	17
980	983.5311004784688	12
981	984.535885167464	22
982	985.5406698564593	25
983	986.5454545454545	17
984	987.5502392344497	15
985	988.5550239234449	15
986	989.5598086124402	18
987	990.5645933014354	15
988	991.5693779904306	23
989	992.5741626794257	15
990	993.578947368421	10
991	994.5837320574162	19
992	995.5885167464114	9
993	996.5933014354066	17
994	997.5980861244019	20
995	998.6028708133971	9
996	999.6076555023923	10
997	1000.6124401913875	15
998	1001.6172248803828	16
999	1002.622009569378	20
1000	1003.6267942583731	19
1001	1004.6315789473683	17
1002	1005.6363636363636	16
1003	1006.6411483253588	17
1004	1007.645933014354	14
1005	1008.6507177033492	10
1006	1009.6555023923445	20
1007	1010.6602870813397	13
1008	1011.6650717703349	17
1009	1012.66985645933	17
1010	1013.6746411483253	14
1011	1014.6794258373205	18
1012	1015.6842105263157	18
1013	1016.6889952153109	16
1014	1017.6937799043062	21
